TIME (UTC),y,x,STATION_NAME,TEMP (degC),STATION_PRESSURE (kPa),RELATIVE_HUMIDITY (%),DEW_POINT_TEMP (degC),WIND_SPEED (km/h),WIND_DIRECTION (deg),RAIN_AMOUNT (mm/hr),SNOW_AMOUNT (mm/hr
2024-09-30 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.11953689,100.04140101670001,96.148952233,1.569115632,17.819973457200003,43.329090767,0.2,
2024-09-30 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.469637443,100.1399043333,94.312523,1.647621322,18.503005831200003,45.7889375,0.0,
2024-09-30 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.948578585,100.22849155,93.241001833,1.962234238,17.5143603744,44.81428225,0.0,
2024-09-30 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,3.426314782,100.3102932833,90.597962733,2.030107243,18.1243351404,48.390498417,0.0,
2024-09-30 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,3.33366034,100.3969895833,91.714711783,2.112357263,18.2866706064,41.4104512,0.0,
2024-09-30 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,3.332663357,100.48029585,93.300520217,2.351339302,17.1898480836,42.58941394,0.0,
2024-09-30 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.953268678,100.5602883167,93.591819717,2.020424425,16.709159710799998,35.458882467,0.0,
2024-09-30 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.320088112,100.64918245,93.505685383,1.379248635,17.925295068,35.2367906,0.0,
2024-10-01 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.517072668,100.7369055833,93.2945975,0.550998179,17.4331015956,46.159212108,0.0,
2024-10-01 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.918102817,100.80269265,93.955959917,0.053385723,15.5907099576,34.005039185,0.0,
2024-10-01 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.466130829,100.85289325,91.4373252,-0.768928096,14.2968354552,30.467644683,0.0,
2024-10-01 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.303843833,100.9013060667,86.804013917,-1.638528567,14.3037139176,38.768623983,0.0,
2024-10-01 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.187693621,100.9386535667,84.456761367,-2.125310843,13.3277246532,43.36997465,0.0,
2024-10-01 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.143311897,100.9825681333,84.045229667,-2.234796965,13.6804104072,37.925999457,0.0,
2024-10-01 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.011418047,100.99767483330001,82.85611485,-2.579388202,17.0809101756,44.164572283,,0.0
2024-10-01 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.056542984,101.0320901667,81.786562717,-2.687832735,15.8444509824,40.064284717,0.0,
2024-10-01 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.203218095,101.0657724833,81.68965965,-2.560499422,12.0448371024,47.181086585,0.0,
2024-10-01 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.255982474,101.1006716833,80.9232605,-2.636502983,11.744564241600001,39.132317007,0.0,
2024-10-01 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.359928387,101.1083631167,80.4256655,-2.618201922,13.698929033999999,34.788564445,0.0,
2024-10-01 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.203263502,101.14103455,81.753341783,-2.549874713,12.6487292688,31.65306981,0.0,
2024-10-01 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.295896047,101.17133965000001,80.676002867,-2.638716355,16.344835808400003,37.08101106,0.0,
2024-10-01 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.386905776,101.1969880833,79.4427216,-2.757913302,13.744314262800001,38.716556892,0.0,
2024-10-01 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.480455163,101.1958956833,77.531344733,-2.99620602,15.3680926464,33.384983253,0.0,
2024-10-01 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.413959262,101.1816702167,77.736234933,-3.025106343,14.458260924,40.917879538,0.0,
2024-10-01 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.2583009,101.1622875667,77.2699085,-3.256839452,17.039455549200003,65.446076627,0.0,
2024-10-01 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.170893085,101.1509145,76.7904384,-3.424362558,18.013791999600002,77.164688845,0.0,
2024-10-01 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.05612009,101.1434028,78.648103417,-3.325016073,17.7816079332,57.009728038,,0.0
2024-10-01 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.180916041,101.1322532167,78.48607965,-3.122006263,21.7389604968,53.806444018,0.0,
2024-10-01 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.337078785,101.18075675,78.568203,-2.955497343,17.8165459404,37.129869192,0.0,
2024-10-01 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.378986307,101.1830039333,77.643004833,-3.074606817,16.8361055172,48.877946077,0.0,
2024-10-01 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.577116558,101.1391652333,77.384393483,-2.927384287,19.0248808068,29.21787067,0.0,
2024-10-01 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.283826645,101.10371028329999,79.185237483,-2.901982198,21.059255142,29.397747631,0.0,
2024-10-02 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.223833299,101.1037506667,80.37743795,-2.758930643,19.0552071456,36.378907815,0.0,
2024-10-02 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.21964968,101.08910845,80.284305333,-2.778757985,21.112121599199998,36.069731825,0.0,
2024-10-02 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.524932763,101.0943607167,79.6487895,-2.588423102,23.6823864048,39.427911425,0.0,
2024-10-02 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.50472247,101.0715836667,78.479001067,-2.8080885,25.2425461428,31.782126567,0.0,
2024-10-02 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.429459647,101.04478435,80.108362517,-2.603855398,25.295756292,35.66302873,0.0,
2024-10-02 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.168646305,101.0688263333,80.87001585,-2.730508125,20.8648400688,43.844293948,0.0,
2024-10-02 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.058879662,101.0826204167,82.209749717,-2.731062135,20.231920335599998,48.770442085,,0.0
2024-10-02 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.392788911,101.07454225000001,82.728382483,-2.97316929,23.584153446,99.119819388,,0.0
2024-10-02 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.848392181,101.0925463833,82.084224633,-3.524276077,24.153263964,86.233108713,,0.0
2024-10-02 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.972440407,101.1038462667,83.925193483,-3.348106417,20.0513497716,109.487778415,,0.0
2024-10-02 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.083776442,101.09555346670001,83.9558764,-3.452161827,23.8627480104,167.218736033,,0.0
2024-10-02 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.1190322,101.0694357333,83.61798145,-3.541336273,25.7565615948,98.466353702,,0.0
2024-10-02 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.853602999,101.0261609333,83.605736767,-3.282781427,26.295769753200002,85.401332245,,0.0
2024-10-02 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.343580009,100.9941572167,83.635180417,-2.77822252,27.0232056468,179.620174005,,0.0
2024-10-02 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.034016153,100.9292836333,82.361745567,-2.681992228,27.9202458996,169.301604373,,0.0
2024-10-02 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.335743424,100.8907853,80.23306235,-2.674222845,28.070095644000002,215.164558284,0.0,
2024-10-02 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.483698537,100.88059849999999,78.286137117,-2.861355603,29.6800815744,236.823805994,0.0,
2024-10-02 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.488529867,100.86301110000001,75.7117281,-3.306782653,31.023862430400005,201.712732875,0.0,
2024-10-02 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.340654697,100.8507786333,75.71448425,-3.449021573,29.425393587600002,225.871007065,0.0,
2024-10-02 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.31724999,100.8154401,74.655554633,-3.66034225,31.269999769200002,250.162871495,0.0,
2024-10-02 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.19656877,100.76834888329999,76.046251,-3.530876603,34.1253485964,209.332853484,0.0,
2024-10-02 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.195725901,100.7546370667,76.283850967,-3.489839362,32.8032924084,215.10934919,0.0,
2024-10-02 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.187136892,100.7629414667,75.9060868,-3.928442333,34.0274759544,249.5251275,,0.0
2024-10-02 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.378822467,100.73897930000001,74.482013167,-4.366397122,31.379211860399998,215.086275021,,0.0
2024-10-03 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.583924459,100.71334955,74.06018785,-4.639464305,29.481538042799997,226.405953569,,0.0
2024-10-03 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.538755786,100.6868514167,74.588409617,-4.503124545,28.4063836572,253.897126666,,0.0
2024-10-03 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.766031908,100.6372889667,78.4265649,-4.056131427,32.3959774248,320.410637687,,0.0
2024-10-03 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.286147735,100.5757035833,78.046114283,-4.624538628,30.7054064052,297.537886467,,0.0
2024-10-03 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.421087008,100.5154479038,77.691384019,-4.816015767,30.6477536832,263.63119103,,0.0
2024-10-03 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-2.044844653162718,99.81257977514255,78.36635294596037,-5.317273852217847,49.94872736268547,6.842936728226077,,0.0
2024-10-03 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.437536492,100.3590707667,77.471482167,-4.869532897,34.042150573200004,347.956280333,,0.0
2024-10-03 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.278435565,100.2984211,78.623967133,-4.519585103,33.902242146,325.658949598,,0.0
2024-10-03 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.954303509,100.2460545667,79.737827833,-4.015994895,32.3889204744,346.656737333,,0.0
2024-10-03 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.983835302,100.2246458667,83.768269,-3.383985932,26.8155039456,342.667539667,,0.0
2024-10-03 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.683397975,100.1754729,83.68726815,-3.102659942,29.2825777428,344.141144333,,0.0
2024-10-03 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.69499359,100.14046331670001,85.525711817,-2.822141877,32.6069666244,344.576210667,,0.0
2024-10-03 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.592146829,100.10697474999999,86.317989,-2.59600319,36.1200248568,347.561866833,,0.0
2024-10-03 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.311446685,100.0938194,85.88244975,-2.389029495,32.3055858528,346.477245833,,0.0
2024-10-03 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.332744159,100.05594428330001,82.994715267,-2.219219648,35.8907458032,330.40294672,0.0,
2024-10-03 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.451803471,100.0474568167,85.15283315,-1.756101255,29.977345998,343.55454834,0.0,
2024-10-03 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.492502405,100.0402812667,89.536115133,-1.029587077,25.9533996264,253.941691458,0.0,
2024-10-03 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.935873554,100.06843783330001,87.307801083,-0.938161987,28.3084122996,198.413038021,0.0,
2024-10-03 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.056459763,100.1165190833,88.5796027,-0.620456446,26.2126724544,124.840158891,0.0,
2024-10-03 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.228201762,100.1831335333,88.870454367,-0.405404837,24.3636676992,159.98431021,0.0,
2024-10-03 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.202777585,100.2445714833,91.213995783,-0.072643251,20.008178226000002,141.517757881,0.0,
2024-10-03 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.07908452,100.28837025,92.75379995,0.036305799,19.8906260328,203.605661726,0.0,
2024-10-03 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.035494799,100.3203285667,93.2956684,0.073542309,18.805659386400002,170.07159664,0.0,
2024-10-03 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.021878247,100.3282485167,93.592419933,0.103894818,18.196805682,150.587921711,0.0,
2024-10-04 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.908069185,100.3441378667,93.575455167,-0.011548623,18.828200538,293.993644039,0.0,
2024-10-04 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.014803022,100.3655235833,93.2915949,0.052375115,16.7839928028,258.710133596,0.0,
2024-10-04 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.982806672,100.35193185,93.8193458,0.098375721,16.255393884,214.914700012,0.0,
2024-10-04 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.875836257,100.33829318330001,94.0884469,0.031724605,17.1881003664,300.942233402,0.0,
2024-10-04 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.800101443,100.3284075,92.587587933,-0.265203327,16.793421303600002,270.229092778,0.0,
2024-10-04 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.622204861,100.3167432167,92.336109767,-0.478723055,18.3444313752,287.685372311,0.0,
2024-10-04 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.486803587,100.29363965,91.80664755,-0.691868234,19.179594035999997,328.958941183,0.0,
2024-10-04 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.562432899,100.25291815,91.069947767,-0.727545769,19.9701410724,341.5811795,0.0,
2024-10-04 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.409508099,100.22667659999999,91.14677165,-0.867221178,17.3644469964,331.742347333,0.0,
2024-10-04 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.416075681,100.1874157833,91.622914667,-0.789277762,18.230526734399998,333.065502333,0.0,
2024-10-04 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.325092202,100.1677266333,93.56036635,-0.593004298,18.9685110924,332.356544167,0.0,
2024-10-04 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.278198355,100.15485079999999,95.544955583,-0.350514784,15.7693632192,326.693617167,0.0,
2024-10-04 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.66321256,100.12994115000001,96.13568925,0.117689607,13.4756027496,331.55309919,0.0,
2024-10-04 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.931582673,100.13615385,96.963068367,0.503510485,10.1821618728,193.925973705,0.2,
2024-10-04 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.114416412,100.1392269167,97.66659545,0.786066612,10.787229158399999,79.466785356,0.0,
2024-10-04 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.124119475,100.1594121333,98.1093856,0.858595141,8.7261679548,60.380261315,0.3,
2024-10-04 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.216802172,100.17193165,98.407191433,0.993238656,8.31769578,52.095502605,0.0,
2024-10-04 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.224953003,100.1960506,98.461823267,1.00909584,7.9361450892,100.807510627,0.0,
2024-10-04 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.329400113,100.1989377333,98.4566348,1.112614973,9.272626628400001,29.779026455,0.0,
2024-10-04 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.671880993,100.2176496333,98.516208017,1.462944407,10.123197822,59.467682947,0.0,
2024-10-04 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.15348058,100.2300965167,98.153425083,1.891890247,11.5169826672,138.012230331,0.0,
2024-10-04 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.293982998,100.2233185,96.00372765,1.720634468,11.854173495600001,303.911243032,0.0,
2024-10-04 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.494465912,100.2180779167,92.381154417,1.383394068,10.4523877728,278.434013282,0.0,
2024-10-04 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.953822652,100.1951885,92.390836867,0.849049561,11.3133426768,342.536767333,0.0,
2024-10-05 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.742157048,100.1563713833,92.534956133,0.660919339,14.551369487999999,335.082727935,0.0,
2024-10-05 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.295874193,100.11624655,93.926777333,0.425153935,14.147807738400001,336.290524,0.0,
2024-10-05 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.91789665,100.0885448333,94.9770847,0.203299394,13.730436133200001,334.4583605,0.2,
2024-10-05 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.785194843,100.05669785,95.7327139,0.181054279,13.452099721200002,341.646604833,0.5,
2024-10-05 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.816567014,100.04122536669999,95.950838383,0.24374329,12.6340965936,335.285724769,0.2,
2024-10-05 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.912070859,100.0352277833,96.361092783,0.397830791,9.7809801516,241.693559754,0.6,
2024-10-05 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.11306929,100.0534258,97.290724867,0.731179532,7.711178857199999,57.3025835,0.0,
2024-10-05 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.354928955,100.0907829,97.826870117,1.048782326,10.338948162000001,47.614749513,0.0,
2024-10-05 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.404563045,100.1452661333,97.894865067,1.10795126,8.900423182799999,32.097849323,0.0,
2024-10-05 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.300462882,100.18634785,97.8451703,0.997032783,12.979226671200001,43.0123642,0.0,
2024-10-05 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.93475893,100.2153880667,97.815862367,0.628091888,12.809822623199999,47.259990383,0.0,
2024-10-05 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.722965719,100.2452147833,97.170405617,0.325112602,10.0912381272,48.839308788,0.0,
2024-10-05 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.704282346,100.2757936667,96.161704817,0.162294411,7.234888788,73.599453542,0.0,
2024-10-05 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.009619865,100.29094625,96.1073807,0.458457777,9.6593559228,57.022865736,0.0,
2024-10-05 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.972694715,100.33016471670001,95.99203005,0.405082325,8.1422284392,62.728769985,0.0,
2024-10-05 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.135469297,100.3610167667,95.435402767,0.486417261,8.0344594656,27.017266105,0.0,
2024-10-05 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.417857448,100.3839724,95.446966467,0.769023913,8.005046792400002,35.4971997,0.0,
2024-10-05 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.77801676,100.41667486669999,96.5667017,1.289850967,11.8020788388,46.51801045,0.0,
2024-10-05 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.608231303,100.44270111670001,96.638014583,1.131024049,12.6765846144,60.150329667,0.0,
2024-10-05 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.74068641,100.4794463167,94.452895117,0.943123562,13.360892922,48.3880154,0.2,
2024-10-05 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.568024813,100.51495605,93.329806717,0.606885598,12.864749184,40.727297667,0.0,
2024-10-05 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.09664824,100.54811155,93.556945767,0.17264005,9.7226332164,55.1117593,0.0,
2024-10-05 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.871108089,100.5516542167,93.1997976,-0.103846061,8.1022481532,53.359229543,0.0,
2024-10-05 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.320079503,100.57748065,94.885318517,-0.404824547,5.6838602052,83.70136843,0.0,
2024-10-06 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.339603023,100.57716266669999,96.757465033,-0.792442496,5.6059415568,60.569028579,,0.0
2024-10-06 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.208237164,100.58928376669999,96.705312417,-0.669137613,6.419008965600001,71.14220662,,0.0
2024-10-06 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.30793253,100.58603956670001,95.58806575,-0.927695851,4.7706637068,215.182783998,,0.0
2024-10-06 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.709178637,100.5886694167,96.996257067,-1.126864759,4.5193797756,280.210852642,,0.0
2024-10-06 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.220804722,100.5707338,97.226912183,-1.604340232,4.8242708424,283.966559161,,0.0
2024-10-06 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.631898208,100.5762025,96.922353917,-2.056709562,3.7478702556000005,303.261941993,,0.0
2024-10-06 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.786300115,100.5799655667,96.556495533,-2.261792702,4.3852795632,309.1876835,,0.0
2024-10-06 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.386768483,100.57941411670001,96.429717417,-1.881714188,6.0145169724,296.658227667,,0.0
2024-10-06 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.312111235,100.5804189167,96.060390617,-1.859479733,7.849413018,302.8426465,,0.0
2024-10-06 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.683538898,100.5703057833,95.396121167,-2.32320652,5.879825575200001,301.5008105,,0.0
2024-10-06 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-1.213231713,100.5582707333,95.487453633,-1.84235649,6.1922149416000005,281.888894167,,0.0
2024-10-06 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.704022431,100.5477997667,94.449881133,-1.484977645,9.018616597200001,283.611369167,,0.0
2024-10-06 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.555366635,100.5455244667,94.19960345,-1.373340123,10.267673112,302.182242,,0.0
2024-10-06 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.850341502,100.562119,94.342393617,-1.645702983,8.5199841108,297.171848667,,0.0
2024-10-06 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,-0.312142812,100.5879957333,94.769040283,-1.049352104,10.112203278,287.683839,,0.0
2024-10-06 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.041223943,100.6107615333,94.156626867,-0.787029748,9.301941648,292.208607,0.0,
2024-10-06 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.298836772,100.6272694333,94.775977217,-0.441156409,11.160929826,294.7197635,0.0,
2024-10-06 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.299299327,100.6453886,96.18746025,-0.2372141,9.2002626288,281.319636333,0.0,
2024-10-06 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.634392301,100.6738006333,96.231207517,0.102654479,9.618555880799999,284.667689667,0.3,
2024-10-06 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.037695436,100.7309461833,95.1626692,0.349401054,11.0868031404,297.515132833,0.2,
2024-10-06 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.010268291,100.7816722333,95.045424233,0.305226056,10.1502305784,297.271449,0.0,
2024-10-06 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.066617506,100.8289981833,94.540238517,0.287602314,9.2960413308,301.228614833,0.0,
2024-10-06 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.853350815,100.8773584333,95.426883733,0.204609268,7.204893912,297.4555485,0.0,
2024-10-06 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.642467244,100.9123935833,95.83697795,0.054030164,7.716296671200001,287.8679885,0.0,
2024-10-07 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.456438199,100.9411678667,96.245647217,-0.072395872,7.0218533268000005,291.156605667,0.0,
2024-10-07 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.263947648,100.9764485,96.2288728,-0.266464094,6.314190793200001,304.116583667,0.0,
2024-10-07 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,0.179585208,101.00131935,96.35875085,-0.331888219,6.5109792456,289.191402167,0.0,
