x,y,Name,Station,TIME (Atlantic/Jan_Mayen),TEMP (degC),STATION_PRESSURE (hPa),RELATIVE_HUMIDITY (%),WIND_SPEED (m/s),WIND_DIRECTION (deg),PRECIP_AMOUNT (mm/hr)
15.5015,78.2453,Svalbard Lufthavn,SN99840,31.05.2024 19:00,3.6,1012.6,90,2.2,305,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,31.05.2024 20:00,4.1,1013.3,84,6.5,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,31.05.2024 21:00,4.8,1013.9,81,5.1,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,31.05.2024 22:00,3.7,1014.4,84,5.7,234,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,31.05.2024 23:00,3.7,1014.9,85,2.7,312,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 00:00,3.1,1015.4,85,1.1,185,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 01:00,3.1,1015.4,86,2.6,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 02:00,2.7,1015.6,87,1.3,86,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 03:00,2.9,1015.8,86,1.1,43,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 04:00,3.1,1015.7,86,2.4,55,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 05:00,3.1,1015.3,88,4.8,91,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 06:00,3.2,1015.5,88,2.8,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 07:00,4.3,1015.6,84,3.3,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 08:00,4.7,1015.6,80,3,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 09:00,6,1015.8,74,2,269,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 10:00,5.4,1015.5,79,4.7,94,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 11:00,7.1,1015.2,66,3.3,8,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 12:00,7.5,1014.8,64,2.2,34,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 13:00,6.5,1014.9,73,0.6,273,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 14:00,4.8,1015,80,2.3,277,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 15:00,3,1015.3,87,3.9,277,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 16:00,2.8,1015.2,87,1,79,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 17:00,3.9,1014.9,85,2.1,86,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 18:00,6.1,1014.8,77,1.7,266,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 19:00,6,1014.6,78,0.9,86,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 20:00,6.1,1014.4,76,1,191,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 21:00,4.9,1014.3,84,2.6,272,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 22:00,3.1,1014.2,84,1.4,329,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,01.06.2024 23:00,3.3,1014.1,85,1.7,290,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 00:00,4.9,1013.7,84,1.2,9,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 01:00,3.4,1013.3,88,2.2,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 02:00,2.9,1013.2,88,2,233,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 03:00,3.5,1013.1,84,2.1,234,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 04:00,3.6,1012.9,84,0.9,235,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 05:00,4.2,1012.3,85,3.6,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 06:00,4.8,1012.2,82,1.8,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 07:00,4,1011.9,84,1.7,266,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 08:00,5.2,1011.7,80,1.9,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 09:00,4,1011.5,85,1.8,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 10:00,4.9,1011.1,84,0.9,251,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 11:00,3.9,1010.9,86,2.5,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 12:00,4.2,1010.8,85,1.7,253,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 13:00,4.3,1010.7,84,1.7,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 14:00,6.6,1009.9,76,2,277,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 15:00,6.3,1009.5,78,2.7,150,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 16:00,6,1009,80,1.6,253,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 17:00,6.1,1008.5,79,1.7,255,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 18:00,6.3,1007.9,75,2,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 19:00,5.9,1007.4,77,2.2,260,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 20:00,5.9,1007.2,76,5.8,138,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 21:00,5.5,1006.9,78,1.4,228,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 22:00,5.4,1006.4,78,3.8,131,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,02.06.2024 23:00,5.3,1006.3,78,4.7,90,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 00:00,5.2,1005.8,77,6.4,122,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 01:00,5.1,1005.1,76,4.3,145,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 02:00,5.4,1005,76,1.9,238,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 03:00,5.4,1004.9,77,4.9,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 04:00,5.6,1004.5,76,3.5,170,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 05:00,6.4,1004.5,74,2.8,259,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 06:00,6,1004.3,76,2.1,275,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 07:00,5.9,1004.2,74,2.1,268,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 08:00,5.9,1004.1,74,4.1,180,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 09:00,6.3,1004.2,73,4.2,165,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 10:00,8.2,1004.3,67,5.3,154,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 11:00,6.8,1004.6,72,8,138,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 12:00,7.2,1004.6,72,8.9,157,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 13:00,7,1004.7,73,7.2,129,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 14:00,7.2,1005,73,9.1,138,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 15:00,6.7,1005.2,78,7.9,149,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 16:00,6.7,1005.5,78,2.6,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 17:00,6.8,1005.9,75,8,147,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 18:00,6.5,1006,76,8.4,145,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 19:00,6.3,1006.7,78,6.9,130,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 20:00,6.4,1007.4,78,7.2,140,0.4
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 21:00,6.3,1007.3,76,8,128,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 22:00,6.4,1007.7,77,8.4,132,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,03.06.2024 23:00,5.9,1008.5,78,10.5,128,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 00:00,5.8,1008.9,78,10.5,121,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 01:00,6,1009.2,76,9.5,128,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 02:00,6,1009.8,76,9.4,125,1.4
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 03:00,5.6,1010.4,77,9.7,119,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 04:00,5.4,1010.8,76,10.4,121,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 05:00,4.5,1011.4,79,10.6,117,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 06:00,4.5,1011.8,77,9.8,119,0.9
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 07:00,4.9,1011.3,73,15,115,0.3
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 08:00,5,1012.1,70,13.6,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 09:00,4.6,1012.4,71,14.6,119,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 10:00,4.7,1013.4,73,15.2,120,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 11:00,4.6,1013,72,15,121,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 12:00,5.2,1014,72,10.8,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 13:00,5.5,1014.3,71,10.4,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 14:00,5.7,1014.5,69,10.4,124,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 15:00,5.6,1014.4,66,8.4,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 16:00,5.1,1014.4,66,10.4,128,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 17:00,4,1014.3,72,13.2,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 18:00,3.8,1015.1,70,10.5,106,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 19:00,3.4,1015.5,71,11.4,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 20:00,2.8,1015.5,71,14.7,109,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 21:00,2.8,1015.4,69,15.2,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 22:00,3.1,1014.6,70,18.6,123,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,04.06.2024 23:00,3.2,1015,70,12.4,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 00:00,3.2,1015.5,70,14.7,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 01:00,3.1,1016,73,14.2,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 02:00,3.7,1015.9,71,12.9,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 03:00,3.6,1016.1,72,13.5,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 04:00,4.1,1017.1,70,10.9,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 05:00,4.3,1017.6,72,10.2,113,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 06:00,3.9,1018.1,74,9.6,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 07:00,4.1,1018.6,75,10.6,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 08:00,3.7,1019.3,75,10.4,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 09:00,3.9,1019.7,72,9,127,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 10:00,3.1,1020.4,76,8.5,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 11:00,3.2,1020.5,77,9.8,108,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 12:00,3.6,1021.1,72,7.6,124,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 13:00,3.4,1021.5,73,9,130,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 14:00,3.4,1021.8,75,7.8,126,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 15:00,3.5,1022.3,73,6.7,121,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 16:00,3.1,1022.4,77,8.1,118,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 17:00,3,1022.6,76,7.3,125,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 18:00,3,1022.5,75,6.9,127,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 19:00,2.4,1022.7,81,5.4,103,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 20:00,2.3,1023.1,82,2.4,237,0.4
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 21:00,2.8,1023.3,80,2.3,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 22:00,2.6,1023.1,77,2,249,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,05.06.2024 23:00,2.6,1023,74,2,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 00:00,2.4,1022.9,76,7.3,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 01:00,2.2,1022.9,75,3,265,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 02:00,2.1,1022.9,74,1.1,308,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 03:00,2.5,1022.6,73,5.8,116,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 04:00,1.9,1022.5,75,6,122,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 05:00,2.2,1022,72,6.9,98,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 06:00,2.9,1021.8,66,2.7,174,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 07:00,3.6,1021.7,70,2.9,286,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 08:00,3.7,1021.7,70,1.9,313,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 09:00,4.5,1021.9,67,3.1,281,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 10:00,4.1,1022.1,78,3.4,272,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 11:00,4.1,1022.1,71,1.7,267,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 12:00,5.2,1022,65,1.8,264,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 13:00,5.8,1021.6,67,2.7,265,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 14:00,6.4,1021.4,68,6.2,253,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 15:00,6.5,1021.4,68,5.6,259,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 16:00,5.6,1021.4,67,5.5,251,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 17:00,5.4,1021.3,71,6.3,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 18:00,5.7,1021.5,73,5.6,252,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 19:00,5.8,1021.6,70,4.3,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 20:00,4.5,1021.4,73,1.5,285,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 21:00,4.7,1021.8,73,4.4,267,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 22:00,3.4,1021.4,80,0.9,274,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,06.06.2024 23:00,4.6,1021.6,59,4.6,259,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 00:00,5.6,1021.5,59,1.5,294,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 01:00,4.5,1021.4,62,1.8,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 02:00,4.1,1021.2,65,6.5,95,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 03:00,4.5,1020.8,62,1.5,255,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 04:00,3.8,1020.5,68,4.2,262,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 05:00,4.3,1020.5,66,2.2,271,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 06:00,5.7,1020.2,58,2.4,64,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 07:00,6.4,1020,62,2.6,320,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 08:00,6.5,1020.1,62,2.6,259,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 09:00,6.8,1020.1,58,5.4,253,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 10:00,7.3,1020.4,57,3.8,261,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 11:00,6.4,1020.5,69,5.3,257,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 12:00,6.8,1020.5,62,4.4,260,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 13:00,7.1,1020.7,58,2.8,252,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 14:00,6.9,1020.8,58,3.6,274,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 15:00,7.5,1020.7,60,3.8,255,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 16:00,7.3,1020.5,58,2.8,262,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 17:00,7.4,1020.4,59,3.5,263,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 18:00,7.8,1020.4,57,3.6,264,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 19:00,7.9,1020.6,57,2,264,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 20:00,6.9,1020.7,59,3.2,255,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 21:00,6.5,1020.8,64,3,261,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 22:00,6.3,1021,64,1.1,287,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,07.06.2024 23:00,7,1021.1,62,2,37,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 00:00,6.3,1021.1,65,3.3,19,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 01:00,6.3,1021,62,2.5,18,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 02:00,6.1,1020.8,65,3.5,21,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 03:00,6.2,1020.8,67,4.5,12,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 04:00,5.9,1020.8,62,2.8,17,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 05:00,5.7,1020.7,64,3.4,12,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 06:00,5.5,1020.3,66,3.4,7,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 07:00,5.5,1020.1,68,3.5,253,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 08:00,4.8,1020,73,2.3,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 09:00,5.2,1019.6,67,2.7,336,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 10:00,5.6,1019.2,65,2.8,5,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 11:00,6.5,1019,60,4.1,355,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 12:00,5.5,1018.8,68,5.6,359,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 13:00,5.5,1018.4,65,4,1,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 14:00,5.4,1018.1,67,4.7,357,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 15:00,4.6,1017.8,73,3.8,357,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 16:00,4.5,1017.5,70,2.5,341,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 17:00,4.7,1017,70,4.4,360,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 18:00,4.6,1016.5,71,4.5,6,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 19:00,3.9,1016.3,73,1.8,214,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 20:00,3.9,1016.1,72,5.2,4,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 21:00,3.3,1015.8,73,5.5,6,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 22:00,3.4,1015.7,77,4.9,4,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,08.06.2024 23:00,3.6,1015.6,75,3.2,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 00:00,2.7,1015.3,75,5.2,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 01:00,2.4,1015.4,73,6.7,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 02:00,2.3,1015.3,70,4.6,107,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 03:00,2.2,1015.2,70,5.8,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 04:00,2.4,1015,70,6.5,147,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 05:00,2.1,1014.9,68,8.3,123,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 06:00,2.1,1014.8,71,7.1,132,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 07:00,2.1,1015.1,68,6.7,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 08:00,1.8,1015.2,69,7.5,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 09:00,2.2,1015.4,68,6.7,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 10:00,2.6,1015.3,66,6.9,123,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 11:00,3.8,1015.5,62,7,111,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 12:00,3.4,1015.9,60,6.3,119,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 13:00,4.2,1015.9,58,6.4,149,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 14:00,4,1016.1,58,5.7,147,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 15:00,4.3,1016.2,58,4.2,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 16:00,4.5,1016.4,58,5.6,112,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 17:00,3.6,1016.6,63,7.1,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 18:00,3,1016.5,67,5.7,94,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 19:00,3.2,1016.7,64,6.2,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 20:00,3,1016.5,63,6.3,122,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 21:00,2.9,1016.6,64,5.5,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 22:00,2.7,1016.6,67,5.7,100,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,09.06.2024 23:00,2.9,1016.8,68,5.1,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 00:00,2.5,1016.7,75,4.8,91,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 01:00,2.3,1016.7,78,5,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 02:00,2.4,1016.5,81,3,41,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 03:00,3.9,1016,72,3.7,66,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 04:00,5.1,1015.6,65,3.1,352,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 05:00,3.1,1015.5,78,3.3,35,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 06:00,4.7,1015.2,68,1.7,40,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 07:00,5.1,1015,67,1,336,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 08:00,7.6,1014.7,60,2.2,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 09:00,7.3,1014.6,61,3,11,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 10:00,7.6,1014.6,61,5.6,359,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 11:00,9.6,1014.2,49,5,360,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 12:00,9.5,1013.7,51,4.1,336,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 13:00,7.4,1013.5,64,1.6,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 14:00,6,1013.2,67,1.7,287,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 15:00,7.4,1012.8,59,2.9,355,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 16:00,7.6,1012.5,59,1.7,272,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 17:00,6.9,1012.1,60,1.5,347,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 18:00,6.8,1011.6,62,1.3,320,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 19:00,7.4,1011,57,2.7,6,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 20:00,6.6,1010.6,61,1.4,359,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 21:00,6,1010.2,64,2.1,350,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 22:00,5.5,1009.7,64,2.8,338,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,10.06.2024 23:00,5.5,1009.3,66,1.6,276,0
