Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Air Pressure (hPa),Absolute Humidity (g/m^3),Air Density (kg/m3),Air Temperature (C),Dew Point (C),Mixing Ratio (g/kg),Relative Air Pressure (hPa),Relative Humidity (%),Specific Enthalpy (kJ/kg),Wind Direction (deg),Wind Speed (m/s)
2024-07-31T09:30:00.000Z,996.603721833,6.507040593,1.251795952,3.428014003,2.326595727,4.542030573,996.603721833,92.556999667,14.834442725,317.0603535,6.177954411
2024-07-31T10:30:00.000Z,996.9981515,6.456987093,1.251320948,3.649658203,2.234701623,4.509238342,996.9981515,90.474261067,14.976969133,313.298352167,7.151436859
2024-07-31T11:30:00.000Z,997.366916333,6.498853192,1.251444903,3.720046415,2.329709987,4.538331495,997.366916333,90.637960917,15.1212881,313.919252,6.94348262
2024-07-31T12:30:00.000Z,997.826672167,6.412401848,1.252432242,3.635709903,2.136624352,4.47393747,997.826672167,89.93292335,14.874306175,313.912394833,8.454417496
2024-07-31T13:30:00.000Z,998.212866667,6.37194421,1.253251502,3.567697217,2.043905172,4.442497717,998.212866667,89.769354633,14.726522242,313.12918,8.519055732
2024-07-31T14:30:00.000Z,998.677416,6.398648147,1.253054115,3.737553325,2.111899732,4.462310517,998.677416,89.146103283,14.948388608,317.5354335,7.240516172
2024-07-31T15:30:00.000Z,999.094135833,6.19113117,1.254470423,3.56746658,1.640190267,4.31170499,999.094135833,87.223536883,14.398341,314.220330333,8.996197183
2024-07-31T16:30:00.000Z,999.643822833,6.114667833,1.257079358,3.15136144,1.441692755,4.248413758,999.643822833,88.554359683,13.817985033,311.576533833,8.656755123
2024-07-31T17:30:00.000Z,1000.2331805,6.014478755,1.256644407,3.42040854,1.227619668,4.180537785,1000.2331805,85.564782333,13.920436933,311.643431833,8.431019272
2024-07-31T18:30:00.000Z,1000.851642333,6.011665205,1.256039653,3.729321907,1.238781107,4.181295188,1000.851642333,83.7923835,14.235331558,313.387540333,9.085416083
2024-07-31T19:30:00.000Z,1001.606781333,6.021762735,1.256244755,3.885836918,1.271175548,4.188022885,1001.606781333,83.066960133,14.410796433,312.786545667,8.556101661
2024-07-31T20:30:00.000Z,1002.3663275,6.148379428,1.25486826,4.389100698,1.59108443,4.282327358,1002.3663275,82.0484187,15.157326008,310.207723167,8.230863825
2024-07-31T21:30:00.000Z,1002.882392333,6.239138055,1.252480003,5.051047145,1.834139057,4.355717748,1002.882392333,79.731307217,16.012387683,309.0645955,8.184083993
2024-07-31T22:30:00.000Z,1003.366940167,6.240899538,1.249274428,5.89769844,1.886361133,4.370147218,1003.366940167,75.45862315,16.9067418,312.825607667,9.005342151
2024-07-31T23:30:00.000Z,1004.133349833,6.281386317,1.249171063,6.12129387,1.99015881,4.39948361,1004.133349833,74.857763667,17.207066217,314.104325167,8.285926441
2024-08-01T00:30:00.000Z,1004.957276167,6.481542533,1.250686477,5.994463698,2.423916662,4.534483648,1004.957276167,77.879012517,17.41762445,312.98595,5.995357503
2024-08-01T01:30:00.000Z,1005.3322755,6.48310916,1.2503633,6.167869577,2.437291877,4.537168252,1005.3322755,77.033145467,17.6001723,312.557199833,5.976525585
2024-08-01T02:30:00.000Z,1005.693228667,6.367547792,1.251214648,6.094926305,2.180238265,4.45271391,1005.693228667,76.014864467,17.31405745,310.552368,5.509933029
2024-08-01T03:30:00.000Z,1006.257910833,6.493643042,1.252920937,5.855883947,2.442375557,4.534484748,1006.257910833,78.7502267,17.277111883,301.043771833,3.340815918
2024-08-01T04:30:00.000Z,1006.675853833,6.559564455,1.256047468,5.27155855,2.550520618,4.567885103,1006.675853833,82.620968033,16.768545983,301.4992975,2.405171733
2024-08-01T05:30:00.000Z,1006.877004,6.40036049,1.25768615,4.984516752,2.188756638,4.449999403,1006.877004,82.14163515,16.181595833,303.223207,2.424604342
2024-08-01T06:30:00.000Z,1007.096089167,6.454974382,1.259280248,4.688678805,2.290946742,4.481715135,1007.096089167,84.4622443,15.961287617,295.001366667,2.11905678
2024-08-01T07:30:00.000Z,1007.533799667,6.40682613,1.261015143,4.434752485,2.170974835,4.441390572,1007.533799667,85.24219,15.6026875,301.64174,2.035983303
2024-08-01T08:30:00.000Z,1007.953847167,6.23937968,1.260479893,4.686134712,1.813308478,4.327214207,1007.953847167,81.667340333,15.570971017,297.306676667,3.310276276
2024-08-01T09:30:00.000Z,1008.1888035,6.203152895,1.262140458,4.391710413,1.715253252,4.29565541,1008.1888035,82.76292915,15.193411933,307.568027833,3.278785547
2024-08-01T10:30:00.000Z,1008.740396333,6.070399118,1.264655207,4.006161492,1.390338218,4.194066787,1008.740396333,83.077801683,14.547866375,302.135741833,3.131978624
2024-08-01T11:30:00.000Z,1009.194480167,5.897940203,1.264464872,4.190776193,0.998407449,4.075434072,1009.194480167,79.746859233,14.437313792,299.424912333,5.005584738
2024-08-01T12:30:00.000Z,1009.723625,5.822774252,1.264625297,4.314312588,0.827140532,4.023060115,1009.723625,78.086883283,14.431067575,305.079667667,6.019214167
2024-08-01T13:30:00.000Z,1010.031510667,5.714230987,1.264835882,4.364108255,0.57021235,3.9472068,1010.031510667,76.379049617,14.291197867,311.9004205,6.912848021
2024-08-01T14:30:00.000Z,1010.213483833,5.711011687,1.265430655,4.28293632,0.557806372,3.942939232,1010.213483833,76.744866467,14.198281483,312.266700833,6.790878275
2024-08-01T15:30:00.000Z,1010.472806,5.70630102,1.265683938,4.298207648,0.546738574,3.938934337,1010.472806,76.602458533,14.203708283,306.924606667,5.976614242
2024-08-01T16:30:00.000Z,1010.800073333,5.761497517,1.264196582,4.710148618,0.703840694,3.98275249,1010.800073333,75.2821679,14.730868183,296.206736167,6.304799907
2024-08-01T17:30:00.000Z,1011.024805667,5.76871493,1.263094993,5.011082202,0.738409364,3.991913978,1011.024805667,73.901245833,15.058674983,299.964141167,5.720622647
2024-08-01T18:30:00.000Z,1011.474809333,5.768764323,1.262580085,5.248907305,0.752275481,3.994086612,1011.474809333,72.760748783,15.305013367,303.6787425,6.147813719
2024-08-01T19:30:00.000Z,1011.678113,5.956270347,1.260210783,5.802515212,1.228877779,4.133464982,1011.678113,72.464474767,16.21581815,305.073521167,6.073271282
2024-08-01T20:30:00.000Z,1012.041598667,6.090113938,1.258411538,6.285950433,1.566719868,4.233893855,1012.041598667,71.803515317,16.95793045,301.775540667,6.057367623
2024-08-01T21:30:00.000Z,1012.3913145,6.04633048,1.257605917,6.566179292,1.482458892,4.206641385,1012.3913145,70.008601017,17.173398133,305.856924833,6.165594979
2024-08-01T22:30:00.000Z,1012.702095167,6.077184532,1.256586265,6.876334083,1.570552712,4.232347673,1012.702095167,68.971457933,17.55228625,305.492675,6.129574949
2024-08-01T23:30:00.000Z,1012.726193333,6.182904847,1.254441865,7.346119273,1.839395097,4.314757083,1012.726193333,68.082844383,18.23554665,307.3088045,5.560188436
2024-08-02T00:30:00.000Z,1013.030776167,6.236246362,1.254571853,7.39671206,1.962506837,4.351802187,1013.030776167,68.446162167,18.379971533,303.932937833,5.25228998
2024-08-02T01:30:00.000Z,1013.377838,6.333758175,1.255056115,7.376063308,2.179140757,4.418380778,1013.377838,69.610158617,18.52645415,299.166118167,4.634856753
2024-08-02T02:30:00.000Z,1013.577215333,6.309783978,1.256107432,7.195295813,2.115423017,4.397454063,1013.577215333,70.157997417,18.290599583,291.562318833,4.363594974
2024-08-02T03:30:00.000Z,1013.756188833,6.368774262,1.257496405,6.93173841,2.230298738,4.433175478,1013.756188833,72.04131365,18.113229717,280.3066055,3.357058583
2024-08-02T04:30:00.000Z,1013.8834335,6.436221338,1.259578785,6.498043423,2.353471337,4.471853313,1013.8834335,74.88045645,17.770784233,267.893959167,3.47947913
2024-08-02T05:30:00.000Z,1013.787183667,6.560906018,1.262645937,5.777357465,2.582851232,4.546061308,1013.787183667,79.9608368,17.226582417,263.836192167,2.804235557
2024-08-02T06:30:00.000Z,1013.809346333,6.649540892,1.263857425,5.506337347,2.756637235,4.602639382,1013.809346333,82.4838164,17.093858783,263.288195333,2.718792152
2024-08-02T07:30:00.000Z,1013.992159,6.661258122,1.261918545,5.979490297,2.808582975,4.619057438,1013.992159,80.135956183,17.614873667,280.817739833,2.771850112
2024-08-02T08:30:00.000Z,1014.258335,6.583971675,1.261645697,6.125931252,2.65146665,4.566592448,1014.258335,78.44233,17.631573383,281.226033833,3.081936176
2024-08-02T09:30:00.000Z,1014.325843667,6.333248707,1.262966355,5.882752687,2.091051992,4.386772228,1014.325843667,76.6567146,16.933351867,268.944330333,2.744687484
2024-08-02T10:30:00.000Z,1014.489018667,6.252807453,1.263468218,5.824702955,1.907137195,4.32887353,1014.489018667,75.99773975,16.72905395,260.7952505,3.262628532
2024-08-02T11:30:00.000Z,1014.8356755,6.156835333,1.263100423,6.01321246,1.702635308,4.263833453,1014.8356755,73.911496317,16.756736017,270.084552833,2.255359367
2024-08-02T12:30:00.000Z,1015.010710333,6.167172895,1.262619793,6.167481327,1.732799573,4.272989463,1015.010710333,73.3059933,16.936054767,266.6167545,2.908184466
2024-08-02T13:30:00.000Z,1015.152088167,6.095706632,1.260804527,6.611020558,1.59776829,4.230443552,1015.152088167,70.3752437,17.278653367,288.714147,2.94222731
2024-08-02T14:30:00.000Z,1015.2332,6.042627692,1.26046259,6.718153663,1.482420748,4.194820445,1015.2332,69.283238867,17.297676483,282.694986833,4.253973407
2024-08-02T15:30:00.000Z,1015.326445167,6.050623457,1.259549287,6.945499262,1.51379889,4.203970825,1015.326445167,68.3659956,17.551041117,285.467948667,3.370603135
2024-08-02T16:30:00.000Z,1015.476688167,6.170959417,1.258746903,7.151670142,1.80094419,4.29114176,1015.476688167,68.809469367,17.979101083,273.943466333,3.383993935
2024-08-02T17:30:00.000Z,1015.556654833,6.323681295,1.259295113,7.033345605,2.136860512,4.395585635,1015.556654833,71.055726317,18.12173875,238.279858833,4.775693836
2024-08-02T18:30:00.000Z,1015.714058833,6.413071938,1.259244172,7.075997327,2.337219075,4.458296043,1015.714058833,71.856697183,18.322632067,238.671974167,5.364217647
2024-08-02T19:30:00.000Z,1015.939886,6.53936362,1.258481983,7.29415343,2.623923542,4.549807263,1015.939886,72.254417783,18.773891083,235.5126125,4.432759906
2024-08-02T20:30:00.000Z,1016.081675833,6.605884198,1.256664637,7.731827012,2.791916827,4.604026413,1016.081675833,70.978500933,19.3540165,227.223309333,3.531375123
2024-08-02T21:30:00.000Z,1016.247581833,6.766837662,1.252770955,8.62705755,3.181640057,4.733771028,1016.247581833,68.65493425,20.588371417,213.189337667,2.289841103
2024-08-02T22:30:00.000Z,1016.344133333,7.08934237,1.249787308,9.287643075,3.880526012,4.973957077,1016.344133333,69.023596267,21.86311165,207.096482,2.281802245
2024-08-02T23:30:00.000Z,1016.476985333,7.121284417,1.252284077,8.757335242,3.915445805,4.985119792,1016.476985333,71.6755418,21.353123983,222.745986,3.15953043
2024-08-03T00:30:00.000Z,1016.721097167,7.108927575,1.25165277,8.966507833,3.901645042,4.979550268,1016.721097167,70.595969867,21.551377283,220.372969833,2.245237616
2024-08-03T01:30:00.000Z,1016.832387167,7.212080297,1.25102643,9.128399208,4.112169442,5.05509869,1016.832387167,70.902411033,21.905833967,224.399770333,2.016501652
2024-08-03T02:30:00.000Z,1016.911736833,7.858033995,1.25291391,8.649760767,5.320754812,5.500660203,1016.911736833,79.617659017,22.54155425,210.089101333,2.667672317
2024-08-03T03:30:00.000Z,1017.027129167,7.813033038,1.257320215,7.70292958,5.182579388,5.447093517,1017.027129167,84.103146567,21.445189883,174.967898,2.97487927
2024-08-03T04:30:00.000Z,1017.130026667,7.506527577,1.263119565,6.481453565,4.536883975,5.204691785,1017.130026667,87.400451067,19.595527267,158.734539667,1.77813803
2024-08-03T05:30:00.000Z,1017.2754785,7.380477908,1.26429578,6.276695265,4.282386862,5.111492977,1017.2754785,87.075159717,19.153502417,150.373770917,2.297359565
2024-08-03T06:30:00.000Z,1017.453621667,7.46221154,1.266731358,5.780532337,4.410899053,5.157036152,1017.453621667,90.922083783,18.7643065,146.815251667,1.659582861
2024-08-03T07:30:00.000Z,1017.628857,7.513645983,1.26810533,5.521604913,4.493635797,5.186410888,1017.628857,93.098781633,18.5752549,128.672750083,2.000362361
2024-08-03T08:30:00.000Z,1017.847326167,7.542900575,1.268663682,5.456839782,4.545852267,5.204214077,1017.847326167,93.8580422,18.55421145,124.61585145,2.82122839
2024-08-03T09:30:00.000Z,1017.984638333,7.529475615,1.269092612,5.40232674,4.516968023,5.192996843,1017.984638333,94.024905967,18.470712783,129.029651183,2.763725565
2024-08-03T10:30:00.000Z,1018.229883333,7.3961505,1.269589607,5.373850433,4.259838155,5.098488703,1018.229883333,92.530832817,18.204511967,119.05733475,2.367403017
2024-08-03T11:30:00.000Z,1018.5690345,7.437420448,1.268684343,5.66178232,4.355713753,5.131575657,1018.5690345,91.314579633,18.579848217,121.5842308,2.882258913
2024-08-03T12:30:00.000Z,1018.8230385,7.70222808,1.266744902,6.123580497,4.884567327,5.324737847,1018.8230385,91.772325567,19.5338275,131.31458755,2.847904473
2024-08-03T13:30:00.000Z,1018.803311333,7.837044517,1.262559568,7.026600988,5.187579462,5.439072477,1018.803311333,88.109948583,20.73811605,151.239174,4.049601926
2024-08-03T14:30:00.000Z,1018.802988833,7.629449787,1.260734423,7.454925948,4.823980872,5.303103697,1018.802988833,83.45073535,20.831160117,162.456267833,4.992132758
2024-08-03T15:30:00.000Z,1019.1800675,7.546077795,1.257593053,8.267987308,4.716432115,5.260342715,1019.1800675,78.337176917,21.549116833,175.969496833,4.850204953
2024-08-03T16:30:00.000Z,1019.1974315,7.789098397,1.255978122,8.605379983,5.190137433,5.438643007,1019.1974315,79.141913967,22.34039,174.634330333,4.553869218
2024-08-03T17:30:00.000Z,1019.315025167,7.851687425,1.255881897,8.647981867,5.309642867,5.483110263,1019.315025167,79.564954317,22.4955698,170.220585333,4.741543363
2024-08-03T18:30:00.000Z,1019.4512955,7.839018797,1.254506098,8.997690217,5.306771405,5.48126868,1019.4512955,77.6995249,22.84612185,168.265932167,5.248138556
2024-08-03T19:30:00.000Z,1019.579983333,8.000147795,1.253527378,9.234383608,5.614073263,5.599612213,1019.579983333,78.117052817,23.384489,166.452507,5.185684683
2024-08-03T20:30:00.000Z,1019.858178,7.970507257,1.256277495,8.69890135,5.528501473,5.565033927,1019.858178,80.5078132,22.753529383,156.2154695,5.644920887
2024-08-03T21:30:00.000Z,1020.088335833,7.83496232,1.258440312,8.29736215,5.258434035,5.459186507,1020.088335833,81.190444733,22.079272717,149.0544095,6.03487627
2024-08-03T22:30:00.000Z,1020.4742615,7.847545948,1.255325832,9.093127417,5.327954602,5.483917555,1020.4742615,77.308805867,22.9497133,166.576389333,5.492227236
2024-08-03T23:30:00.000Z,1020.821849167,8.065642037,1.255339757,9.1633717,5.726909302,5.637342543,1020.821849167,79.10544655,23.40736665,178.846181333,4.527917057
2024-08-04T00:30:00.000Z,1021.192645333,8.389725317,1.255852415,9.110752067,6.295555058,5.862584887,1021.192645333,82.564496433,23.921002767,202.430812,2.575053276
2024-08-04T01:30:00.000Z,1021.368692333,8.512674475,1.258059335,8.65473095,6.479787043,5.937097655,1021.368692333,86.228693817,23.64506725,226.945743167,2.38175639
2024-08-04T02:30:00.000Z,1021.415446833,8.800154042,1.259121562,8.394373617,6.946400515,6.132864477,1021.415446833,90.616135967,23.873079517,231.865933667,2.294614209
2024-08-04T03:30:00.000Z,1021.372617167,9.225971317,1.257924975,8.599952592,7.652447883,6.438309167,1021.372617167,93.775155233,24.850848117,253.571378,2.760765015
2024-08-04T04:30:00.000Z,1021.593924833,9.320128775,1.257124212,8.827001992,7.815079833,6.509421355,1021.593924833,93.382577583,25.260876867,275.951624333,2.659858728
2024-08-04T05:30:00.000Z,1022.028906833,9.548332017,1.256503062,9.058734883,8.184698808,6.674031513,1022.028906833,94.2659371,25.911120583,307.71139,2.587027074
2024-08-04T06:30:00.000Z,1022.241906333,9.32126315,1.258946437,8.601248317,7.802236302,6.500038117,1022.241906333,94.72566615,25.0075672,295.27690446,2.563493549
2024-08-04T07:30:00.000Z,1022.672870333,8.5507477,1.263842452,7.722594293,6.48737301,5.933609847,1022.672870333,91.898784517,22.688842417,276.591246481,3.380177903
2024-08-04T08:30:00.000Z,1023.278774,8.290503792,1.265978155,7.446604365,6.024327372,5.741274048,1023.278774,90.70282345,21.9246018,338.376666575,2.831721498
2024-08-04T09:30:00.000Z,1023.728191833,7.850315933,1.269192675,6.909764045,5.201833682,5.41956272,1023.728191833,88.88654375,20.57048905,343.442926,3.763293102
2024-08-04T10:30:00.000Z,1024.361965,7.456559973,1.272893385,6.320561803,4.430048885,5.129609243,1024.361965,87.7100881,19.243574667,341.526470333,3.757591061
2024-08-04T11:30:00.000Z,1024.850556667,6.995556115,1.275670485,5.900381778,3.497152158,4.799268518,1024.850556667,84.569654217,17.987322067,336.153349,3.549977887
2024-08-04T12:30:00.000Z,1025.031468333,6.86068691,1.275253557,6.053396243,3.227814235,4.708267753,1025.031468333,82.114751833,17.91394285,335.652951167,3.590459326
2024-08-04T13:30:00.000Z,1025.120473333,6.494241102,1.276440143,5.861070887,2.444085417,4.45101281,1025.120473333,78.711236083,17.0727223,339.101746833,4.264718465
2024-08-04T14:30:00.000Z,1025.309905,6.531411163,1.276104322,5.983404792,2.531517398,4.478094952,1025.309905,78.5350357,17.2647727,332.28347075,4.110303435
2024-08-04T15:30:00.000Z,1025.507565,6.706402037,1.272944845,6.708498065,2.946620323,4.611864158,1025.507565,76.95356375,18.33605395,330.642193833,4.522155728
2024-08-04T16:30:00.000Z,1025.508221667,6.625852162,1.269785993,7.412652318,2.816315218,4.569301417,1025.508221667,72.65196245,18.943050783,319.224313,4.822286272
2024-08-04T17:30:00.000Z,1025.560351667,6.686082667,1.268884812,7.618669698,2.95632716,4.614820227,1025.560351667,72.347785233,19.266421083,314.4252755,4.932918566
2024-08-04T18:30:00.000Z,1025.601858333,6.720236552,1.267361068,7.959936927,3.047230017,4.64495584,1025.601858333,71.144769683,19.6882932,314.592679333,4.749329505
2024-08-04T19:30:00.000Z,1025.732675,6.855035957,1.266786132,8.109143223,3.33723633,4.741094863,1025.732675,71.885526333,20.081473233,315.147374333,4.951347713
2024-08-04T20:30:00.000Z,1025.995475,6.643083788,1.266171778,8.3418971,2.905638152,4.596617662,1025.995475,68.643901017,19.953986533,310.834755167,4.265026242
2024-08-04T21:30:00.000Z,1026.210418333,6.625239755,1.265178678,8.623989117,2.883866118,4.588512632,1026.210418333,67.235583133,20.2196325,308.024632667,4.412342959
2024-08-04T22:30:00.000Z,1026.243546667,6.67446631,1.265037422,8.657830183,2.991413593,4.623351613,1026.243546667,67.591742933,20.341629017,311.693984333,4.662528823
2024-08-04T23:30:00.000Z,1026.228753333,6.708107418,1.26501768,8.654575075,3.061890342,4.64682944,1026.228753333,67.946493433,20.397419517,322.627168667,3.591721718
2024-08-05T00:30:00.000Z,1026.118073333,6.687797255,1.265075387,8.613858483,3.016962662,4.632377668,1026.118073333,67.917401317,20.31975455,312.44419,4.288120337
2024-08-05T01:30:00.000Z,1026.2697,6.86634279,1.2661334,8.399801933,3.378020968,4.752112653,1026.2697,70.685283517,20.403995167,322.92397504,3.174341807
2024-08-05T02:30:00.000Z,1026.182778333,6.94958478,1.266700898,8.241829467,3.53979383,4.807439878,1026.182778333,72.265479867,20.38297775,315.5767625,3.485670533
2024-08-05T03:30:00.000Z,1026.156428333,7.317662458,1.268493325,7.792541205,4.246307868,5.054914892,1026.156428333,78.3323565,20.549672867,176.630411417,1.970405889
2024-08-05T04:30:00.000Z,1026.243996667,7.557851617,1.270595812,7.32530381,4.683586763,5.211760142,1026.243996667,83.34540475,20.469896117,81.201414299,0.950910129
2024-08-05T05:30:00.000Z,1026.255186667,7.578084828,1.272166457,6.982031818,4.700065607,5.218340148,1026.255186667,85.443489767,20.137956967,218.850558222,0.823793829
2024-08-05T06:30:00.000Z,1026.205365,6.80202771,1.272274503,7.035613525,3.164468965,4.68122032,1026.205365,76.421317467,18.84210785,268.427968898,1.366544241
2024-08-05T07:30:00.000Z,1026.283456667,6.972036857,1.274929507,6.456370992,3.480705845,4.787195238,1026.283456667,81.332921817,18.5209318,312.312723333,1.524369612
2024-08-05T08:30:00.000Z,1026.316566667,7.078234002,1.276533155,6.10310923,3.676548605,4.853472067,1026.316566667,84.457110683,18.329125667,311.326131833,1.537265518
2024-08-05T09:30:00.000Z,1026.449973333,7.087138787,1.277263727,5.979736965,3.686861123,4.856501817,1026.449973333,85.241006567,18.21158035,315.413003,1.328599707
2024-08-05T10:30:00.000Z,1026.592908333,6.986404857,1.280415227,5.34472414,3.446706653,4.773695305,1026.592908333,87.573737183,17.359471567,267.835427833,0.668891124
2024-08-05T11:30:00.000Z,1026.702173333,6.941957472,1.280880242,5.277029583,3.351989813,4.74130383,1026.702173333,87.40572005,17.209496,184.355926167,0.39137655
2024-08-05T12:30:00.000Z,1026.731656667,7.137053297,1.27546175,6.441162833,3.81165806,4.899044557,1026.731656667,83.320167517,18.786593283,97.973186167,0.250705273
2024-08-05T13:30:00.000Z,1026.638868333,7.25611917,1.274225107,6.672299363,4.061897335,4.986721147,1026.638868333,83.43958665,19.24147985,229.484835667,1.586530895
2024-08-05T14:30:00.000Z,1026.589676667,7.278830805,1.271319563,7.295139598,4.1436295,5.015438323,1026.589676667,80.424708033,19.945647833,228.5132375,2.248720791
2024-08-05T15:30:00.000Z,1026.401706667,7.31979843,1.266612073,8.27764642,4.280061232,5.065324688,1026.401706667,75.956921933,21.068217617,181.058973417,0.949638511
2024-08-05T16:30:00.000Z,1026.592191667,7.547404228,1.265283532,8.597140067,4.736023725,5.229913168,1026.592191667,76.7691968,21.806641917,180.595073917,1.787432681
2024-08-05T17:30:00.000Z,1026.69697,7.640620673,1.263809837,8.942904308,4.933273783,5.302080908,1026.69697,76.0107041,22.339361117,227.757113667,1.825008358
2024-08-05T18:30:00.000Z,1026.51306,7.416040533,1.261134665,9.514638125,4.53857473,5.157964572,1026.51306,71.140900283,22.556897333,221.571391167,2.332333075
2024-08-05T19:30:00.000Z,1026.666145,7.641293748,1.261123702,9.531562617,4.96792505,5.315533735,1026.666145,73.23197605,22.970910183,225.497404,3.373592276
2024-08-05T20:30:00.000Z,1026.619641667,7.727105158,1.261479282,9.4267589,5.122832425,5.373742895,1026.619641667,74.542268417,23.011094967,230.760858,3.820010514
2024-08-05T21:30:00.000Z,1026.795086667,7.968828785,1.262034288,9.327076608,5.561206288,5.540015307,1026.795086667,77.372455067,23.328562167,244.696655,3.668116478
2024-08-05T22:30:00.000Z,1026.677548333,7.895782787,1.262392953,9.223610767,5.420116923,5.4870445,1026.677548333,77.175899567,23.090062833,239.1405615,2.684033139
2024-08-05T23:30:00.000Z,1026.835228333,7.293889275,1.259671017,9.945953017,4.32262664,5.079536502,1026.835228333,68.132485717,22.7970561,260.988606,2.681947103
2024-08-06T00:30:00.000Z,1026.814796667,7.564480478,1.259630908,9.920322133,4.813067157,5.26843964,1026.814796667,71.00044755,23.246566617,239.212185333,2.447905126
2024-08-06T01:30:00.000Z,1026.775703333,8.077838267,1.262692085,9.160619083,5.748989887,5.612827738,1026.775703333,79.24497585,23.342833733,234.2952575,2.244582764
2024-08-06T02:30:00.000Z,1026.757435,7.900121967,1.265782825,8.489951725,5.388680307,5.473281822,1026.757435,80.87566385,22.310335783,249.490524667,1.878451883
2024-08-06T03:30:00.000Z,1026.701966667,7.935025088,1.26828045,7.916346687,5.417999077,5.485025753,1026.701966667,84.260230817,21.75729205,246.918304,1.771269193
2024-08-06T04:30:00.000Z,1026.626328333,7.912699823,1.270825288,7.340199155,5.342245697,5.456960602,1026.626328333,87.156798933,21.101611533,261.613907,1.914647691
2024-08-06T05:30:00.000Z,1026.642751667,8.035300687,1.271109955,7.265158442,5.560462638,5.540474288,1026.642751667,88.93878055,21.235368683,253.283461,1.894155433
2024-08-06T06:30:00.000Z,1026.795156667,8.100117868,1.271567032,7.198163197,5.673644338,5.583180698,1026.795156667,90.045974667,21.274684283,247.458217833,2.331185837
2024-08-06T07:30:00.000Z,1026.957038333,7.969555337,1.270739075,7.442544238,5.45281082,5.496967018,1026.957038333,87.218904867,21.306117917,224.592055333,2.645727064
2024-08-06T08:30:00.000Z,1027.020248333,7.889440068,1.273457498,6.87181342,5.274442757,5.428093508,1027.020248333,89.577811367,20.553330267,266.547632833,1.309433336
2024-08-06T09:30:00.000Z,1027.177626667,7.901545638,1.27251288,7.119115223,5.31117393,5.441241447,1027.177626667,88.292921083,20.837532367,259.9134895,1.839713682
2024-08-06T10:30:00.000Z,1027.265501667,8.004655733,1.272922907,7.043056297,5.493458003,5.510625853,1027.265501667,89.88146205,20.934713767,210.114178833,1.12463106
2024-08-06T11:30:00.000Z,1027.526828333,8.080030008,1.271962357,7.314804227,5.644966265,5.56782306,1027.526828333,89.154693633,21.354541967,191.224063833,0.501957005
2024-08-06T12:30:00.000Z,1027.771085,8.10919913,1.269601422,7.896622668,5.73123125,5.6002011,1027.771085,86.2100508,22.026999733,205.967791,0.587704168
2024-08-06T13:30:00.000Z,1027.887076667,8.19924966,1.267114172,8.468207308,5.924156282,5.675659212,1027.887076667,84.038387367,22.797558767,230.164662333,1.116033336
2024-08-06T14:30:00.000Z,1027.87441,8.596486392,1.262402287,9.46533025,6.668390038,5.977774835,1027.87441,82.727935517,24.571506,169.814028917,0.796629458
2024-08-06T15:30:00.000Z,1027.611946667,8.704722458,1.258835112,10.178976708,6.891407093,6.072843323,1027.611946667,80.128018733,25.536447233,154.7502355,1.592118644
2024-08-06T16:30:00.000Z,1027.483266667,8.478123665,1.253271327,11.424305283,6.574575362,5.943833748,1027.483266667,72.312416233,26.477141683,195.888933333,2.615087576
2024-08-06T17:30:00.000Z,1027.547691667,8.581010173,1.250918787,11.960353183,6.782839507,6.029690895,1027.547691667,70.674549,27.23876965,234.7186015,3.265120737
2024-08-06T18:30:00.000Z,1027.666625,7.881574233,1.249684228,12.360426633,5.562735183,5.54199477,1027.666625,63.37878215,26.414574917,230.473034667,3.186247904
2024-08-06T19:30:00.000Z,1027.618658333,7.548626848,1.249255777,12.483289058,4.95708792,5.308924483,1027.618658333,60.205732883,25.9511902,226.894099833,3.604494124
2024-08-06T20:30:00.000Z,1027.644261667,7.237349563,1.247625165,12.898967525,4.372509143,5.096490558,1027.644261667,56.312549333,25.836800283,229.329960167,3.113722806
2024-08-06T21:30:00.000Z,1027.621015,6.63393816,1.242385727,14.169948192,3.209486655,4.692476235,1027.621015,47.7299743,26.10580215,227.738736167,2.073637032
2024-08-06T22:30:00.000Z,1027.613646667,5.632272913,1.240153133,14.806465108,0.902491623,3.989422895,1027.613646667,39.048134983,24.9736171,214.938117667,2.026828353
2024-08-06T23:30:00.000Z,1027.3988,6.488297363,1.238584613,15.005094017,2.916212377,4.605244635,1027.3988,44.367054767,26.732225883,226.959154,2.079147216
2024-08-07T00:30:00.000Z,1027.296933333,6.717818862,1.239106777,14.826931392,3.37520613,4.766312342,1027.296933333,46.491872517,26.958650983,183.511271333,1.070558912
2024-08-07T01:30:00.000Z,1026.973108333,4.829447043,1.238942018,15.007193083,-1.523041003,3.422670582,1026.973108333,33.223523817,23.743349467,133.6328115,2.087426845
2024-08-07T02:30:00.000Z,1026.680771667,5.623706658,1.242947373,13.903049583,0.683442645,3.97218774,1026.680771667,41.344605683,24.014599517,135.19727875,1.640616946
2024-08-07T03:30:00.000Z,1026.573915,8.114677248,1.247502518,12.523244292,5.982818933,5.717063332,1026.573915,64.688477483,27.0216725,129.7177905,0.908148192
2024-08-07T04:30:00.000Z,1026.461785,8.147410275,1.253497698,11.129629125,5.982210165,5.70910794,1026.461785,70.641917933,25.585912867,196.0939635,1.204668948
